25,1,こめ　［水稲穀粒］　半つき米,345,14.9,6.5,1.8,1.4,75.9,1,150,7,64,210,1.5,1.6,0.24,1.4,0,2,0,76,0,0,0.8,0,0.3,0.03,3.5,0.28,0,18,1,3.5,0,0,うるち米歩留り： 95～96 %(100 g：120 mL、100 mL：83 g)
26,1,こめ　［うるち米製品］　玄米粉,370,4.6,7.1,2.9,3.5,84.1,3,230,12,110,290,1.4,2.4,0.3,2.49,1,2,6,120,0,0,1.2,0,0,0.03,4.6,0.08,0,9,0.12,5.1,0,0,焙煎あり
27,1,あわ　精白粒,346,13.3,11.2,4.4,3.3,69.7,1,300,14,110,280,4.8,2.5,0.49,0.88,0,2,1,22,0,0,0.6,0,0.56,0.07,2.9,0.18,0,29,1.83,14,0,0,うるち、もちを含む歩留り： 70～80 %
28,1,きび　精白粒,353,13.8,11.3,3.3,1.6,70.9,2,200,9,84,160,2.1,2.7,0.38,0,0,2,1,16,0,0,0,0,0.34,0.09,3.7,0.2,0,13,0.95,7.9,0,0,うるち、もちを含む歩留り： 70～80 %
29,1,ライむぎ　全粒粉,317,12.5,12.7,2.7,13.3,70.7,1,400,31,100,290,3.5,3.5,0.44,2.15,0,2,1,65,0,0,1,0,0.47,0.2,1.7,0.22,0,65,0.87,9.5,0,0,別名：黒麦（くろむぎ）
30,1,こむぎ　［即席めん類］　即席中華めん　非油揚げ　調理後全体　（添付調味料等を含むもの）,93,76.2,3,0.8,0.6,18.7,430,68,6,6,26,0.2,0.1,0.03,0.17,4,2,1,4,0,0,0.2,1,0.01,0.01,0.2,0.01,0,4,0.1,0.6,0,1.1,添付調味料等を含む01058即席中華めん、非油揚げ、乾より推計
31,1,こめ　［うるち米製品］　米粉パン　ロールパン,256,41.2,8.8,6.7,0.6,42,370,66,26,12,65,0.6,1.2,0.16,0.43,3,2,0,1,0,0.5,0.8,0,0.05,0.08,0.7,0.04,0.1,35,0.27,2.8,0,0.9,
32,1,こめ　［もち米製品］　もち,223,44.5,4,0.6,0.5,50.8,0,32,3,6,22,0.1,0.9,0.13,0.58,0,2,0,56,0,0,0,0,0.03,0.01,0.2,0.03,0,4,0.34,0.6,0,0,
33,1,こめ　［うるち米製品］　アルファ化米　一般用,358,7.9,6,1,1.2,84.8,5,37,7,14,71,0.1,1.6,0.22,0.6,0,2,1,69,0,0,0.1,0,0.04,0,0.5,0.04,0,7,0.19,1,0,0,
34,1,こめ　［うるち米製品］　アルファ化米　学校給食用強化品,358,7.9,6,1,1.2,84.8,5,37,7,14,71,0.1,1.6,0.22,0.6,0,2,1,69,0,0,0.1,0,0.41,0,0.5,0.04,0,7,0.19,1,0,0,
35,1,こめ　［水稲めし］　精白米　インディカ米,184,54,3.8,0.4,0.4,41.5,0,31,2,8,41,0.2,0.8,0.1,0.42,0,3,1,32,0,0,0,0,0.02,0,0.3,0.02,0,6,0.24,0.5,0,0,精白米51 g相当量を含む
36,1,こめ　［もち米製品］　白玉粉,347,12.5,6.3,1,0.5,80,2,3,5,6,45,1.1,1.2,0.17,0.55,3,3,1,56,0,0,0,0,0.03,0.01,0.4,0.01,0,14,0,1,0,0,別名：寒晒し粉（かんざらし）
37,1,こめ　［水稲穀粒］　玄米,346,14.9,6.8,2.7,3,74.3,1,230,9,110,290,2.1,1.8,0.27,2.06,0,3,0,65,0,0,1.2,0,0.41,0.04,6.3,0.45,0,27,1.37,6,0,0,うるち米(100 g：120 mL、100 mL：83 g)
38,1,こむぎ　［小麦粉］　プレミックス粉　ホットケーキ用,360,11.1,7.8,4,1.8,74.4,390,230,100,12,170,0.5,0.3,0.07,0,0,3,5,11,9,0.1,0.5,1,0.1,0.08,0.5,0.04,0.1,10,0.48,1.5,0,1,加熱によりベーキングパウダーから発生する二酸化炭素等： 0.6 g(100 g： 182 mL、100 mL：55 g)
39,1,こめ　［水稲穀粒］　黒米,341,15.2,7.8,3.2,5.6,72,1,270,15,110,310,0.9,1.9,0.22,4.28,0,3,3,72,3,0,1.3,0,0.39,0.1,6.9,0.49,0,49,0.83,5.8,0,0,ポリフェノール：0.5ｇ食物繊維：AOAC2011.25法
40,1,こめ　［水稲穀粒］　赤米,344,14.6,8.5,3.3,6.5,71.9,2,290,12,130,350,1.2,2.4,0.27,2.5,0,3,1,55,0,0,1.5,0,0.38,0.05,5.5,0.5,0,30,1.17,5.6,0,0,ポリフェノール：0.4ｇ食物繊維：AOAC2011.25法
41,1,こむぎ　［小麦粉］　プレミックス粉　天ぷら用,337,12.4,8.8,1.3,2.5,76.1,210,160,140,19,120,0.6,0.5,0.12,0.62,1,3,2,10,1,0,0.3,0,0.12,0.99,0.9,0.06,0,12,0.35,1.3,0,0.5,β-カロテン及びビタミンB2無添加のもの加熱によりベーキングパウダーから発生する二酸化炭素等： 0.2 g (100 g： 182 mL、100 mL：55 g)
42,1,こむぎ　［小麦粉］　薄力粉　2等,345,14,9.3,1.9,2.6,74.3,0,130,23,30,77,0.9,0.7,0.18,0.77,0,3,2,14,0,0,1,0,0.21,0.04,1,0.09,0,14,0.62,2.5,0,0,(100 g： 182 mL、100 mL：55 g)
43,1,こむぎ　［玄穀］　国産　普通,329,12.5,10.8,3.1,14,72.1,2,440,26,82,350,3.2,2.6,0.38,3.9,1,3,1,29,0,0,1.2,0,0.41,0.09,6.3,0.35,0,38,1.03,7.5,0,0,食物繊維：AOAC2011.25法
44,1,キヌア　玄穀,344,12.2,13.4,3.2,6.2,69,35,580,46,180,410,4.3,2.8,0.47,2.45,2,3,3,23,1,0,2.6,0,0.45,0.24,1.2,0.39,0,190,0.95,23,0,0.1,
45,1,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後全体　（添付調味料等を含むもの）,91,80.5,2.2,4.7,1.4,11.2,550,34,41,6,38,0.2,0.1,0.02,0.1,99,3,1,4,0,0,0.6,1,0.19,0.08,0.3,0.01,0,2,0.06,0.5,2,1.4,添付調味料等を含む01062和風スタイル即席カップめん、油揚げ、乾より推計食物繊維：AOAC2011.25法
46,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後全体　（添付調味料等を含むもの）,66,83.5,2.5,2.1,1.5,10.2,560,77,44,7,34,0.2,0.1,0.02,0.12,14,3,2,4,3,0,0.3,3,0.1,0.1,0.4,0.02,0,4,0.08,0.7,2,1.4,添付調味料等を含む01061中華スタイル即席カップめん、非油揚げ、乾より推計食物繊維：AOAC2011.25法
47,1,こめ　［うるち米製品］　ビーフン,360,11.1,7,1.6,0.9,79.9,2,33,14,13,59,0.7,0.6,0.06,0.33,5,3,4,25,0,0,0,0,0.06,0.02,0.6,0,0,4,0.09,0.6,0,0,
48,1,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　調理後のめん　（スープを残したもの）,163,64.4,2.7,7.2,2.4,24.4,420,26,78,6,48,0.2,0.1,0.02,0.13,77,4,2,3,0,0,1,1,0.15,0.06,0.3,0.01,0,3,0.07,0.4,1,1.1,添付調味料等を含む食物繊維：AOAC2011.25法
49,1,こめ　［うるち米製品］　焼きおにぎり,166,56,3.1,0.3,0.4,39.5,380,56,5,11,46,0.2,0.7,0.1,0.37,25,4,1,43,0,0,0,0,0.03,0.02,0.3,0.03,0,5,0.29,1.1,0,1,こいくちしょうゆ6.5 gを含む
50,1,こめ　［うるち米製品］　上新粉,343,14,6.2,0.9,0.6,78.5,2,89,5,23,96,0.8,1,0.19,0.75,1,4,1,77,0,0,0.2,0,0.09,0.02,1.3,0.12,0,12,0.67,1.1,0,0,(100 g：154 mL、100 mL：65 g)
51,1,こむぎ　［小麦粉］　薄力粉　1等,349,14,8.3,1.5,2.5,75.8,0,110,20,12,60,0.5,0.3,0.08,0.43,0,4,2,12,0,0,0.3,0,0.11,0.03,0.6,0.03,0,9,0.53,1.2,0,0,(100 g： 182 mL、100 mL：55 g)
52,1,ひえ　精白粒,361,12.9,9.4,3.3,4.3,73.2,6,240,7,58,280,1.6,2.2,0.15,1.37,0,4,2,10,0,0,0.1,0,0.25,0.02,0.4,0.17,0,14,1.5,3.6,0,0,歩留り： 55～60 %
53,1,こむぎ　［即席めん類］　即席中華めん　油揚げ　調理後全体　（添付調味料等を含むもの）,100,78.5,2.3,4.4,0.5,13.4,430,33,28,6,20,0.2,0.1,0.03,0.12,0,4,2,4,0,0,0.5,1,0.02,0.13,0.2,0.01,0,2,0.1,0.4,0,1.1,添付調味料等を含む01057即席中華めん、油揚げ、乾より推計
54,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後全体　（添付調味料等を含むもの）,90,80.8,2.3,4.5,1.4,12.9,590,43,46,6,27,0.2,0.1,0.02,0.09,3,4,2,4,3,0,0.6,2,0.14,0.12,0.3,0.01,0,3,0.05,0.6,1,1.5,添付調味料等を含む01191中華スタイル即席カップめん、油揚げ、しょうゆ味、乾より推計食物繊維：AOAC2011.25法
55,1,こむぎ　［即席めん類］　即席中華めん　非油揚げ　ゆで　（添付調味料等を含まないもの）,139,63.9,3.4,0.8,2.7,31,230,64,94,8,46,0.2,0.2,0.04,0.17,1,5,2,4,3,0,0.7,0,0,0,0.4,0.01,0,3,0.12,0.6,0,0.6,添付調味料等を含まない食物繊維：AOAC2011.25法
56,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　調理後のめん　（スープを残したもの）,121,68.8,3.4,1.3,2.5,25.3,380,53,76,7,42,0.3,0.1,0.03,0.17,10,5,2,3,0,0,0.3,1,0.05,0.06,0.3,0.01,0,3,0.07,0.6,0,1,添付調味料等を含む食物繊維：AOAC2011.25法
57,1,とうもろこし　コーンフレーク,380,4.5,7.8,1.7,2.4,83.6,830,95,1,14,45,0.9,0.2,0.07,0,0,5,3,15,10,0,0.3,0,0.03,0.02,0.3,0.04,0,6,0.22,1.6,0,2.1,別名： とうきび
58,1,こむぎ　［玄穀］　輸入　軟質,344,10,10.1,3.3,11.2,75.2,2,390,36,110,290,2.9,1.7,0.32,3.79,0,5,1,19,0,0,1.2,0,0.49,0.09,5,0.34,0,40,1.07,9.6,0,0,
59,1,こむぎ　［その他］　かやきせんべい,359,9.8,10.6,1.9,0,75.1,970,150,19,27,110,0.8,0.6,0.15,0.76,1,5,1,15,0,0,0.3,0,0.17,0.02,1.2,0.09,0,16,0.39,2.3,0,2.5,別名： おつゆせんべい
60,1,こめ　［その他］　米ぬか,374,10.3,13.4,19.6,20.5,48.8,7,1500,35,850,2000,7.6,5.9,0.48,15,3,5,5,65,0,0,10,0,3.12,0.21,35,3.27,0,180,4.43,38,0,0,
61,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後全体　（添付調味料等を含むもの）,92,79.8,2.5,4.2,1.3,13.2,520,43,43,6,24,0.2,0.1,0.02,0.09,1,5,2,3,6,0,0.7,4,0.2,0.14,0.3,0.02,0,4,0.07,0.5,1,1.3,添付調味料等を含む01193中華スタイル即席カップめん、油揚げ、塩味、乾より推計食物繊維：AOAC2011.25法
62,1,こむぎ　［パン類］　クロワッサン　レギュラータイプ,406,20,6.5,20.4,1.9,51.5,530,110,27,14,65,0.4,0.5,0.08,0.26,3,5,0,6,37,1.4,2.6,7,0.11,0.09,0.9,0.05,0.1,46,0.42,3.9,0,1.4,
63,1,こむぎ　［うどん・そうめん類］　そうめん・ひやむぎ　ゆで,114,70,3.5,0.4,0.9,25.8,85,5,6,5,24,0.2,0.2,0.05,0.12,0,6,1,3,0,0,0.1,0,0.02,0.01,0.2,0,0,2,0.25,0.4,0,0.2,
64,1,こむぎ　［うどん・そうめん類］　うどん　生,249,33.5,6.1,0.6,3.6,56.8,1000,90,18,13,49,0.3,0.3,0.08,0.39,2,6,2,7,0,0,0.2,0,0.09,0.03,0.6,0.03,0,5,0.36,0.8,0,2.5,きしめん、ひもかわを含む食物繊維：AOAC2011.25法
65,1,とうもろこし　コーングリッツ　黄色種,352,14,8.2,1,2.4,76.4,1,160,2,21,50,0.3,0.4,0.07,0,0,6,0,10,15,0,0.2,0,0.06,0.05,0.7,0.11,0,8,0.32,3.1,0,0,別名： とうきび歩留り： 44～55 %
66,1,とうもろこし　コーングリッツ　白色種,352,14,8.2,1,2.4,76.4,1,160,2,21,50,0.3,0.4,0.07,0,0,6,0,10,0,0,0.2,0,0.06,0.05,0.7,0.11,0,8,0.32,3.1,0,0,別名： とうきび歩留り： 44～55 %
67,1,とうもろこし　玄穀　黄色種,341,14.5,8.6,5,9,70.6,3,290,5,75,270,1.9,1.7,0.18,0,0,6,0,20,13,0,1,0,0.3,0.1,2,0.39,0,28,0.57,8.3,0,0,別名： とうきび
68,1,とうもろこし　玄穀　白色種,341,14.5,8.6,5,9,70.6,3,290,5,75,270,1.9,1.7,0.18,0,0,6,0,20,0,0,1,0,0.3,0.1,2,0.39,0,28,0.57,8.3,0,0,別名： とうきび
69,1,こむぎ　［小麦粉］　プレミックス粉　から揚げ用,311,8.3,10.2,1.2,2.6,70,3800,280,110,39,130,1.2,0.7,0.1,0.96,1,6,6,23,5,0,0.3,2,0.15,0.07,1.3,0.12,0,26,0.33,4.3,0,9.7,加熱によりベーキングパウダーから発生する二酸化炭素等： 0.1 g　β-カロテン： 着色料として添加 (100 g： 182 mL、100 mL：55 g)
70,1,こむぎ　［うどん・そうめん類］　うどん　半生うどん,296,23.8,7.8,3.4,4.1,62.5,1200,98,22,15,64,0.6,0.3,0.09,0.45,2,6,2,8,0,0,0.2,0,0.1,0.03,0.7,0.03,0,6,0.41,0.9,0,3,食物繊維：AOAC2011.25法
71,1,こめ　［水稲穀粒］　精白米　インディカ米,347,13.7,7.4,0.9,0.5,77.7,1,68,5,18,90,0.5,1.6,0.2,0.88,0,7,2,62,0,0,0,0,0.06,0.02,1.1,0.08,0,16,0.61,2,0,0,うるち米 歩留り： 90～91 %(100 g：120 mL、100 mL：83 g)
72,1,こむぎ　［小麦粉］　中力粉　2等,346,14,9.7,1.8,2.1,74,1,110,24,26,80,1.1,0.6,0.14,0.77,0,7,2,10,0,0,0.8,0,0.22,0.04,1.2,0.07,0,12,0.66,2.6,0,0,(100 g： 182 mL、100 mL：55 g)
73,1,そば　そば粉　全層粉,339,13.5,12,3.1,4.3,69.6,2,410,17,190,400,2.8,2.4,0.54,1.09,1,7,4,47,0,0,0.2,0,0.46,0.11,4.5,0.3,0,51,1.56,17,0,0,表層粉の一部を除いたもの別名： 挽きぐるみ
74,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　しょうゆ味　調理後のめん　（スープを残したもの）,142,69.1,3,5.8,1.9,20.7,450,33,74,6,28,0.2,0.1,0.04,0.13,3,7,2,4,1,0,0.9,1,0.15,0.14,0.3,0.01,0,3,0.07,0.6,0,1.1,添付調味料等を含む食物繊維：AOAC2011.25法
75,1,そば　そば粉　内層粉,342,14,6,1.6,1.8,77.6,1,190,10,83,130,1.7,0.9,0.37,0.49,0,7,2,12,0,0,0.1,0,0.16,0.07,2.2,0.2,0,30,0.72,4.7,0,0,別名： さらしな粉、ごぜん粉
76,1,こむぎ　［小麦粉］　中力粉　1等,337,14,9,1.6,2.8,75.1,1,100,17,18,64,0.5,0.5,0.11,0.43,0,7,0,9,0,0,0.3,0,0.1,0.03,0.6,0.05,0,8,0.47,1.5,0,0,(100 g： 182 mL、100 mL：55 g)
77,1,こむぎ　［小麦粉］　プレミックス粉　お好み焼き用,335,9.8,10.1,1.9,2.8,73.6,1400,210,64,31,320,1,0.7,0.13,0.92,1400,8,3,15,1,0.1,0.6,1,0.21,0.03,1.5,0.07,0.1,17,0.41,2.4,0,3.7,加熱によりベーキングパウダーから発生する二酸化炭素等： 0.6 g (100 g： 182 mL、100 mL：55 g)
78,1,こむぎ　［即席めん類］　即席中華めん　非油揚げ　乾　（添付調味料等を含むもの）,336,10,10.3,5.2,2.3,67.1,2700,260,110,25,110,0.8,0.4,0.11,0.66,13,8,3,16,1,0,1.3,3,0.21,0.04,1,0.05,0,14,0.37,2.2,0,6.9,別名： インスタントラーメン調理前のもの、添付調味料等を含む
79,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　塩味　調理後のめん　（スープを残したもの）,175,62,3.8,7.7,2.2,25.2,440,37,76,7,34,0.3,0.2,0.04,0.14,1,9,3,5,6,0,1.2,1,0.19,0.14,0.3,0.02,0,4,0.1,0.6,0,1.1,添付調味料等を含む食物繊維：AOAC2011.25法
80,1,こむぎ　［即席めん類］　即席中華めん　油揚げ　ゆで　（添付調味料等を含まないもの）,189,59.8,3.9,7.7,2.6,27.9,150,34,95,8,40,0.2,0.2,0.05,0.17,1,9,2,6,0,0,0.8,0,0.05,0.06,0.3,0.01,0,3,0.11,0.7,0,0.4,添付調味料等を含まない食物繊維：AOAC2011.25法
81,1,こむぎ　［中華めん類］　蒸し中華めん　蒸し中華めん,162,57.4,4.9,1.7,3.1,35.6,110,80,10,9,40,0.4,0.2,0.06,0.23,0,9,1,6,0,0,0.1,0,0,0.16,0.3,0.02,0,4,0.19,0.7,0,0.3,食物繊維：AOAC2011.25法
82,1,こむぎ　［中華めん類］　干し中華めん　ゆで,131,66.8,4.9,0.5,2.6,27.5,66,42,13,10,29,0.4,0.2,0.05,0.18,0,9,0,4,0,0,0,0,0,0,0.1,0.01,0,3,0.25,0.5,0,0.2,食物繊維：AOAC2011.25法
83,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　焼きそば　調理後全体　（添付調味料等を含むもの）,222,53.6,5,11.3,3.3,34.2,910,100,94,14,54,0.4,0.3,0.06,0.3,3,9,3,9,2,0,1.8,11,0.28,0.3,0.6,0.04,0,9,0.15,1.1,2,2.3,添付調味料等を含む01060中華スタイル即席カップめん、油揚げ、焼きそば、乾より推計食物繊維：AOAC2011.25法
84,1,こむぎ　［中華めん類］　蒸し中華めん ソテー,211,50.4,5.2,4.9,3.6,38.9,130,87,10,10,43,0.4,0.2,0.06,0.25,0,10,1,7,0,0,0.1,0,0,0,0.3,0.02,0,4,0.21,0.8,0,0.3,食物繊維：AOAC2011.25法
85,1,こむぎ　［うどん・そうめん類］　干しうどん　乾,333,13.5,8.5,1.1,2.4,71.9,1700,130,17,19,70,0.6,0.4,0.11,0.5,0,10,1,12,0,0,0.3,0,0.08,0.02,0.9,0.04,0,9,0.45,1.3,0,4.3,
86,1,そば　そば　ゆで,130,68,4.8,1,2.9,26,2,34,9,27,80,0.8,0.4,0.1,0.38,0,12,2,11,0,0,0.1,0,0.05,0.02,0.5,0.04,0,8,0.33,2.7,0,0,別名： そば切り原材料配合割合： 小麦粉65、そば粉35食物繊維：AOAC2011.25法
87,1,そば　そば粉　中層粉,334,13.5,10.2,2.7,4.4,71.6,2,470,19,220,390,3,2.2,0.58,1.17,0,13,3,43,0,0,0.2,0,0.35,0.1,4.1,0.44,0,44,1.54,18,0,0,
88,1,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　乾　（添付調味料等を含むもの）,437,6.2,10.9,19.8,6,56.1,2600,150,170,26,160,1.3,0.5,0.11,0.54,430,13,5,19,4,0,2.6,5,0.11,0.05,1,0.05,0.2,12,0.25,2,1,6.7,別名： カップうどん調理前のもの、添付調味料等を含む食物繊維：AOAC2011.25法
89,1,アマランサス　玄穀,343,13.5,12.7,6,7.4,64.9,1,600,160,270,540,9.4,5.8,0.92,6.14,1,13,7,59,0,0,1.3,0,0.04,0.14,1,0.58,0,130,1.69,16,0,0,
90,1,こむぎ　［即席めん類］　即席中華めん　非油揚げ　乾　（添付調味料等を含まないもの）,334,10.7,8.5,1.9,6.5,75.2,1200,310,230,21,130,0.6,0.4,0.08,0.5,3,14,6,15,5,0,1.7,0,0.01,0.01,1.1,0.05,0,8,0.34,1.5,0,3,調理前のもの、添付調味料等を除く食物繊維：AOAC2011.25法
91,1,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　乾　（添付調味料等を含むもの）,314,15.2,9.2,5.8,6.4,62.6,2800,250,48,26,100,1.2,0.4,0.1,0.66,58,14,7,18,12,0,1.1,9,0.16,0.13,0.8,0.07,0,21,0.35,2.9,1,7.1,別名： カップラーメン調理前のもの、添付調味料等を含む食物繊維：AOAC2011.25法
92,1,こむぎ　［その他］　春巻きの皮　揚げ,512,7.3,7.2,30.7,4.2,53.7,370,66,11,11,48,0.3,0.3,0.09,0.2,0,16,1,11,0,0,4.9,47,0.02,0.01,0.6,0.02,0,8,0.18,0.8,0,0.9,植物油（なたね油）調理による脂質の増減：第1章表13参照食物繊維：AOAC2011.25法
